Source,Date,Title,Authors,Text,Keywords
cbs,,The Late Show Video,[],"Man on the Street - part 5

Excitement is building around New York City as fans prepare for the premiere of The Late Show with Stephen Colbert on CBS on September 8th.","['city', 'prepare', 'premiere', 'colbert', 'late', 'fans', 'street', 'video', 'york', 'stephen', 'man']"
cbs,,Twin Peaks Video,[],"Twin Peaks - Pilot

The small northwest town of Twin Peaks, Washington is shaken up when the body of the Homecoming Queen, Laura Palmer, is discovered washed up on a riverbank, wrapped in plastic.","['town', 'peaks', 'washington', 'queen', 'washed', 'small', 'twin', 'video', 'wrapped', 'riverbank', 'shaken']"
cbs,,Give Me A Ring Sometime,[],"Cheers - Give Me A Ring Sometime

Bride-to-be Diane Chambers becomes the center of attention at a cozy bar called Cheers.","['sometimebridetobe', 'bar', 'cozy', 'attention', 'diane', 'cheers', 'chambers', 'ring', 'called', 'center']"
cbs,,"Truth, Justice and the American Way (Sneak Peek 2)",[],"Supergirl - Truth, Justice and the American Way (Sneak Peek 2)

Supergirl does battle with the deadly Master Jailer (Jeff Branson), who is hunting and executing escaped Fort Rozz prisoners. Also, Cat hires a second assistant, Siobhan Smythe (Italia Ricci), who immediately tries to one-up Kara, and Kara and James disagree over the DEO's methods, on Supergirl, Monday, Feb. 22 at 8/7c. Only CBS","['peek', 'truth', 'second', 'justice', 'sneak', 'rozz', 'tries', 'smythe', 'american', 'kara', 'way', 'supergirl', 'siobhan']"
cbs,,Big Brother Video,[],"Big Brother - Episode 9

A new MVP is in the house and there is a new house guest up for eviction. Plus, will the power of veto be used on one of the three nominees? (TV-PG L)","['mvp', 'used', 'guest', 'power', 'veto', 'big', 'brother', 'tvpg', 'l', 'video', 'house', 'nominees', 'plus']"
cbs,,Blue Bloods Video,[],"Blue Bloods - Fresh Start

Erin is overwhelmed with guilt after a man she set free is accused of killing a cop. Also, Frank and Mayor Poole continue their game of political chicken over Frank's reappointment as commissioner, and Danny and Maria investigate a case of a cop who has gone AWOL. (TV-14 L, V)","['blue', 'starterin', 'overwhelmed', 'set', 'bloods', 'cop', 'reappointment', 'political', 'poole', 'tv14', 'video', 'v', 'mayor']"
cbs,,Under The Dome Video,[],"Under the Dome - Outbreak

The people of ChesteraTMs Mill fall into a state of panic as an outbreak of meningitis strikes their community, threatening their already depleted medical supplies. Meanwhile, Julia continues to search for answers into her husband's disappearance. (TV-14 L, V)","['outbreak', 'search', 'threatening', 'dome', 'strikes', 'tv14', 'state', 'video', 'v', 'supplies', 'panic', 'outbreakthe']"
cbs,,404 Page Not Found,[],"404: SORRY, THIS PAGE DOESN'T EXIST

You will shortly be redirected to our Watch page. If you are not automatically re-directed please click here.","['shortly', 'watch', 'existyou', 'click', '404', 'doesnt', 'redirected', 'sorry', 'page', 'automatically']"
cbs,,2015 Tony Awards News,[],,"['tony', '2015', 'awards']"
cbs,,Big Brother Video,[],"Big Brother - Episode 19

With one live veto competition and a double eviction hanging over their heads, the Houseguests are freaking out on this special live episode of Big Brother. (TV-PG L)","['episode', 'veto', 'big', 'brother', 'l', 'live', 'video', 'tvpg', 'heads', 'houseguests', 'special']"
cbs,,Beauty and the Beast Video,[],"Beauty And The Beast - Pilot

The world of New York socialite attorney Catherine Chandler is turned upside down when she suffers a brutal attack, but is saved by a mysterious man/beast.","['socialite', 'suffers', 'beauty', 'turned', 'beast', 'manbeast', 'video', 'york', 'world', 'mysterious', 'upside', 'saved', 'pilotthe']"
cbs,,Melrose Place Video,[],"Melrose Place - Pilot

When Alison's roommate unexpectedly moves out, her ""For Rent"" ad leads to potential romances, bitter reprisals, and a sexy pool party for the residents of 4616 Melrose Place","['reprisals', 'unexpectedly', 'roommate', 'potential', 'video', 'place', 'sexy', 'melrose', 'residents', 'romances', 'rent']"
cbs,,Let's Make A Deal Video,[],"Let's Make A Deal - 2/19/2016

Costumed contestants including a chef, a workout girl, and a mad scientist play ""Go For A Spin"" and other great games for the chance to win cash and prizes! Wayne Brady hosts. (TV-PG)","['wayne', 'play', 'deal', 'win', 'workout', 'lets', 'scientist', 'video', 'prizes', 'tvpg', 'spin', 'mad']"
cbs,,I'm A Mental Giant,[],"Survivor: Brains vs. Brawn vs. Beauty - I'm A Mental Giant

Castaways embark on the most grueling 39 days in Survivor history and test whether brute strength, looks or smarts will be the attribute that helps capture the title of Sole Survivor. Also, one castaway deals with excruciating pain when a bug gets stuck in their ear. (TV-PG L)","['giant', 'strength', 'smarts', 'mental', 'survivor', 'title', 'tvpg', 'sole', 'stuck', 'vs', 'im', 'test', 'pain']"
cbs,,CSI: Crime Scene Investigation Video,[],"CSI: - The End Game

The CSI unit faces the final showdown with the Gig Harbor killer whose motives are finally revealed. Meanwhile, Nick Stokes makes a decision that will affect the entire team moving forward. Guest stars include Mark-Paul Gosselaar as Paul Winthrop, Mark Valley as Detective Daniel Shaw and Eric Roberts as Daniel Larson. (TV-14 D, S, V)","['stokes', 'csi', 'winthrop', 'team', 'scene', 'crime', 'investigation', 'video', 'daniel', 'stars', 'v', 'valley', 'tv14', 'unit']"
cbs,,Under The Dome Video,[],"Under The Dome - The Endless Thirst

When the town begins to run low on water, the residents of Chester's Mill begin to fight for the remaining resources. Meanwhile, Julia discovers a strange connection that two of the town's residents have with the Dome. (TV-14 L, V)","['town', 'run', 'dome', 'water', 'strange', 'video', 'v', 'residents', 'towns', 'tv14', 'thirstwhen']"
cbs,,Watch 2 Broke Girls Full Episodes Online,[],"2 Broke Girls - And The Story Telling Show

Caroline shares her riches-to-rags life story on stage at a storytelling night and captures the attention of a Hollywood studio executive. Meanwhile, Sophie and Oleg search for a surrogate. (TV-14 D, L)","['search', 'storytelling', 'surrogate', 'showcaroline', 'watch', 'girls', 'shares', 'episodes', 'studio', 'broke', 'online', 'telling', 'sophie', 'tv14', 'stage']"
cbs,,The Bold and the Beautiful Video,[],The Bold and The Beautiful (SAP) 2/19/2016 Aired 02/19/16 17:00 EST,"['beautiful', '1700', 'aired', 'est', '2192016', 'bold', 'video', 'sap', '021916']"
cbs,,A More Perfect Union,[],"The Good Wife - A More Perfect Union

Alicia represents a group of software coders in a contract dispute as a favor to her mother, but the case causes unexpected consequences to the firm. Meanwhile, Peter asks Alicia to renew their vows and Kalinda plays two sides of the firm against each other. Mamie Gummer returns as Nancy Crozier and CBS THIS MORNING host Charlie Rose guest stars as himself. (TV-14 L)","['perfect', 'firm', 'unexpected', 'vows', 'union', 'rose', 'wife', 'sides', 'stars', 'software', 'tv14', 'unionalicia']"
cbs,,Hawaii Five-0 Video,[],"Hawaii Five-0 - Ke Koa Lokomaika'i

While Danny's mother is questioned by the FBI, McGarrett partners with a young man with autism who may have information to help solve the murder of his only friend. Melanie Griffith guest stars. (TV-14 L, V)","['partners', 'murder', 'five0', 'mother', 'hawaii', 'young', 'melanie', 'video', 'questioned', 'stars', 'v', 'solve', 'tv14']"
cbs,,Sports update 2/22,[],"02/20 Trump projected to take S.C. primary, Clinton projected to win Nevada caucuses; Cyclist uses app to make city his canvas Aired 02/20/16 18:30 EST","['cyclist', 'est', 'clinton', 'trump', 'primary', 'win', 'update', 'projected', 'uses', 'sc', 'nevada', '222']"
cbs,,Medium Video,[],"Medium - Pilot

When Allison, a pre-law student who is interning at the district attorney's office, starts to experience paranormal events, she wonders if she is psychic of psycho. When one of her dreams ends up being based on a real case, she is able to help the Texas Rangers solve a mystery. (TV-14)","['real', 'medium', 'starts', 'psychic', 'rangers', 'video', 'student', 'solve', 'psycho', 'tv14', 'texas', 'wonders']"
cbs,,Big Brother Video,[],"Big Brother - Episode 6

The second MVP of the season is named as the Power of Veto is once again up for grabs. Plus a Big Brother favorite returns with surprising news for the Houseguests. (TV-PG L)","['surprising', 'power', 'veto', 'big', 'brother', 'season', 'second', 'video', 'tvpg', 'plus', 'returns']"
cbs,,NCIS: New Orleans Video,[],"NCIS: New Orleans - No Man's Land

When a mystery man saves the life of a Lieutenant and then disappears from the scene, the NCIS team unravels a new case when forensic evidence suggests he is a soldier who was captured in Afghanistan years ago and never found. (TV-14 L, V)","['orleans', 'unravels', 'ncis', 'saves', 'scene', 'soldier', 'video', 'suggests', 'v', 'team', 'tv14']"
cbs,,Super Bowl 50 Commercials Video,[],Which CBS Star Should Be At Your Party?,"['star', 'commercials', 'bowl', '50', 'cbs', 'video', 'party', 'super']"
cbs,,Criminal Minds Video,[],"Criminal Minds - Hostage

When an 18-year-old girl escapes from a suburban home where she was held captive for years with two other women, the BAU searches for the Unsub who kidnapped them. (TV-14 L, V)","['searches', 'hostagewhen', 'suburban', 'l', 'minds', 'kidnapped', 'video', 'v', 'unsub', 'criminal', 'tv14', 'women']"
cbs,,The Young and the Restless Video,[],"The Young and the Restless - The War is On!

When Victor betrays his family, his family betrays him, and the war is on! The Young and the Restless airs weekdays! Only CBS","['war', 'restless', 'family', 'cbs', 'young', 'weekdays', 'onwhen', 'airs', 'video', 'betrays', 'victor']"
cbs,,Star Trek: Deep Space Nine Video,[],"Star Trek: Deep Space Nine - The Emissary (Pilot), Part 1

In 2369, Cardassian forces finally withdraw from 70 years of Bajoran occupation -- leaving the planet, the people and an old orbiting mine station stripped and depleted. (TV-PG)","['trek', 'star', 'space', 'tvpg', 'deep', 'planet', 'station', 'video', 'withdraw', 'stripped', 'orbiting', 'pilot']"
cbs,,Big Brother Video,[],"Big Brother - Episode 11

As Judd nominates two Houseguests for eviction, tensions run high and two Houseguests begin to turn on each other. Also, a new showmance begins to blossom. (TV-PG L)","['showmance', 'nominates', 'big', 'brother', 'tvpg', 'l', 'high', 'turn', 'run', 'video', 'tensions', 'houseguests', 'judd']"
cbs,,Mike & Molly Video,[],"Mike & Molly - The Good Wife

Molly's leisure activities between novels become an issue with Mike as he wants her to be the perfect homemaker. (TV-14 D)","['wants', 'perfect', 'mike', 'novels', 'wifemollys', 'molly', 'leisure', 'video', 'issue', 'tv14', 'homemaker']"
cbs,,Big Brother Video,[],"Big Brother - Episode 3

Tensions rise in the Big Brother house as McCrae faces the backlash of the two houseguests he nominated for eviction and America chooses the first Big Brother MVP who also nominates a houseguest. Also, the houseguests compete for the power of veto which could change everything. Marcela Valladolid from the CBS show ""The American Baking Comeptition"" guest-stars. (TV-PG L)","['houseguests', 'power', 'veto', 'big', 'rise', 'nominates', 'brother', 'nominated', 'video', 'tvpg', 'valladolid']"
cbs,,NCIS: Los Angeles Video,[],"NCIS: Los Angeles - Matryoshka

In order to locate Arkady in Russia, the NCIS team goes undercover with his daughter, Anna (Bar Paly), at a gala in Los Angeles to gain access to the Russian Consul General's computer. (TV-PG L, V)","['paly', 'ncis', 'tvpg', 'team', 'russia', 'angeles', 'los', 'video', 'v', 'russian', 'undercover']"
cbs,,"First Look: Supergirl, 'Truth, Justice And The American Way'",[],"First Look: Supergirl, 'Truth, Justice And The American Way'

'Truth, Justice and the American Way'

Cat hires a second assistant, Siobhan Smythe, who immediately tries to one-up Kara, while Supergirl battles the deadly Master Jailer, who is hunting and executing escaped Fort Rozz prisoners on Supergirl, Monday, Feb. 22 at 8/7c on CBS.



","['truth', 'second', 'justice', 'waycat', 'waytruth', 'smythe', 'american', 'siobhan', 'way', 'supergirl', 'tries', 'look']"
cbs,,Big Brother Video,[],"Big Brother - Episode 16

She's kept calm in the chaos but no more miss nice girl as another houseguest is sent packing. (TV-PG L)","['kept', 'big', 'brother', 'l', 'packing', 'video', 'houseguest', 'tvpg', 'episode', 'girl', 'miss', 'sent', 'nice']"
cbs,,Undercover Boss Video,[],"Undercover Boss - Retro Fitness

When Eric Casaburi, CEO of Retro Fitness, a franchised full service fitness center, discovers an employee who hates customers and fails to follow directions, it leads to one of the biggest reveals ever on UNDERCOVER BOSS. Also, Casaburi works with an employee who credits Retro Fitness for a major lifestyle change. (TV-14 L)","['casaburi', 'reveals', 'service', 'boss', 'video', 'retro', 'fitness', 'employee', 'works', 'tv14', 'undercover']"
cbs,,Star Trek: Voyager Video,[],"Star Trek: Voyager - Caretaker, Part 1 & 2

While on a short-term mission to track an infiltrated Maquis cell, Capt. Kathryn Janeway and her newly launched U.S.S. Voyager crew -- and the Maquis fighter crew -- are drawn 70,000 lightyears to the far side of the Delta Quadrant by an alien seeking survival, calling itself ""the Caretaker."" As the Voyager and Maquis crews forge a tentative bond of survival, Janeway decides to cut off the escape route homeward to deal with the aggressive Kazon-Ogla, the Ocampa's devastated world, and the ""Caretaker"" who blames himself for it.","['voyager', 'trek', 'star', 'janeway', 'track', 'caretaker', 'survival', 'maquis', 'crew', 'video', 'world', 'uss']"
cbs,,Big Brother Video,[],"Big Brother - Episode 5

The results of the HOH are in. The new HOH chooses two people for eviction and new alliances are made. (TV-PG L)","['episode', 'big', 'brother', 'hoh', 'results', 'eviction', 'video', 'chooses', 'tvpg', 'alliances', 'l']"
cbs,,Blue Bloods Video,[],"Blue Bloods - Fresh Start

Erin is overwhelmed with guilt after a man she set free is accused of killing a cop. Also, Frank and Mayor Poole continue their game of political chicken over Frank's reappointment as commissioner, and Danny and Maria investigate a case of a cop who has gone AWOL. (TV-14 L, V)","['blue', 'starterin', 'overwhelmed', 'set', 'bloods', 'cop', 'reappointment', 'political', 'poole', 'tv14', 'video', 'v', 'mayor']"
cbs,,"Matryoshka, Part 2 (Sneak Peek 1)",[],"NCIS: Los Angeles - Matryoshka, Part 2 (Sneak Peek 1)

While they're in Russia, Callen, Sam and Anna (Bar Paly) craft a plan to break Anna's father and his CIA agent companion out of prison. Also, Special Agent G. Callen finally learns what the ""G"" in his name stands for, and in Los Angeles, Kensi and Deeks take Eric into the field on an assignment, on part two of a special two-part episode of NCIS: Los Angeles, Monday, Feb. 22 at 10/9c. Only CBS","['peek', 'stands', 'g', 'ncis', 'callen', 'sneak', 'agent', 'theyre', 'angeles', 'los', 'twopart', 'matryoshka', 'special']"
cbs,,- CBS.com,[],"02/20 Trump projected to take S.C. primary, Clinton projected to win Nevada caucuses; Cyclist uses app to make city his canvas Aired 02/20/16 18:30 EST","['cyclist', 'est', 'clinton', 'trump', 'win', 'projected', 'primary', 'nevada', 'uses', 'sc', 'cbscom']"
cbs,,Mission Impossible Video,[],"Mission Impossible - Pilot

IMF team leader Dan Briggs assembles his team for the first time. His team includes a master of disguise, a femme fatale, an electronics whiz, an incredibly strong man and a safecracker. Briggs will need all their skills to steal two atomic bombs from a hostile South American country. (TV- PG)","['pilotimf', 'tv', 'mission', 'skills', 'whiz', 'video', 'team', 'briggs', 'impossible', 'strong', 'steal', 'safecracker', 'south']"
cbs,,Big Brother Video,[],"Big Brother - Episode 40

Who will the jury crown as the winner of Big Brother? Plus, who did America vote as their favorite Houseguest? (TV-PG L)","['jury', 'big', 'winner', 'favorite', 'brother', 'l', 'video', 'tvpg', 'vote', 'plus', 'houseguest']"
cbs,,The Twilight Zone Video,[],"The Twilight Zone - Where is Everybody?

Mike Ferris finds himself in a town strangely devoid of people. But despite the emptiness, he has the odd feeling that he's being watched...","['town', 'strangely', 'zone', 'hes', 'odd', 'ferris', 'video', 'watched', 'feeling', 'twilight', 'finds']"
cbs,,Adaptation (Sneak Peek 3),[],"Scorpion - Adaptation (Sneak Peek 3)

While Team Scorpion works to stop an influx of drugs being smuggled into the country via drones, Walter gives Happy and Toby an ultimatum on their new relationship, on Scorpion, Monday, Feb. 22 at 9/8c. Only CBS Penn Jillette guest stars.","['peek', 'smuggled', 'ultimatum', 'stop', 'scorpion', 'toby', 'sneak', 'adaptation', 'stars', 'team', 'works', 'walter']"
cbs,,Super Bowl 50 News,[],Which CBS Star Should Be At Your Party?,"['star', 'bowl', '50', 'cbs', 'party', 'super']"
cbs,,MacGyver Video,[],"MacGyver - Pilot

When a science lab studying the ozone layer mysteriously explodes, MacGyver is called in to rescue the scientists that are trapped underground.","['ozone', 'pilotwhen', 'rescue', 'trapped', 'studying', 'macgyver', 'video', 'scientists', 'underground', 'mysteriously', 'science']"
cbs,,"The full episode of 60 Minutes from February 14, 2016.",[],"John Brennan, FIFA, Danny Clinch

The head of the CIA outlines the threat to America posed by ISIS and discusses other security concerns; then, not playing by the rules? Steve Kroft reports on the unfolding FIFA scandal; and, Anderson Cooper profiles photographer Danny Clinch who captures the music worlds in-between moments.","['fifa', 'worlds', 'danny', 'episode', '14', 'steve', 'unfolding', 'rules', 'reports', '60', 'threat', 'scandal', 'security', '2016', 'minutes']"
cbs,,Watch the 2016 Peoples Choice Awards Online,[],"02/20 Trump projected to take S.C. primary, Clinton projected to win Nevada caucuses; Cyclist uses app to make city his canvas Aired 02/20/16 18:30 EST","['cyclist', 'est', 'clinton', 'trump', 'primary', 'win', 'peoples', 'watch', 'projected', 'choice', 'nevada', 'awards', 'online', 'sc', 'uses', '2016']"
cbs,,Star Trek: The Next Generation Video,[],"Star Trek: The Next Generation - Encounter At Farpoint - Part 1

The crew of the Enterprise is put on trial by a mysterious force called ""Q"" for all the crimes of mankind.","['trek', 'star', 'generation', 'enterprise', 'q', 'trial', 'video', 'mankind', 'farpoint', 'mysterious', 'force']"
cbs,,nfl_superbowl: Super Bowl XLVII: Harbaugh Bowl,[],"Super Bowl VII: Not all perfect for Dolphins

The 1972 Dolphins were immortalized due to their perfect record, but they were not without blemishes. Kicker Garo Yepremian's attempted pass after a blocked field goal attempt during Super Bowl VII against Washington was an all-time gaffe.","['perfect', 'nfl_superbowl', 'harbaugh', 'yepremians', 'immortalized', 'washington', 'vii', 'bowl', 'record', 'kicker', 'pass', 'xlvii', 'super']"
cbs,,Watch Full Episodes & Video Clips,[],"02/20 Trump projected to take S.C. primary, Clinton projected to win Nevada caucuses; Cyclist uses app to make city his canvas Aired 02/20/16 18:30 EST","['cyclist', 'est', 'clinton', 'trump', 'win', 'watch', 'projected', 'primary', 'clips', 'episodes', 'video', 'sc', 'uses', 'nevada']"
cbs,,The Good Son (Pilot),[],"Frasier - The Good Son (Pilot)

Psychiatrist Frasier Crane returns to his hometown of Seattle to host a radio talk show, but soon discovers he could use a shrink himself when his disabled father moves in. (TV-PG)","['frasier', 'good', 'tvpg', 'pilotpsychiatrist', 'soon', 'son', 'returns', 'radio', 'seattle', 'shrink', 'talk', 'pilot']"
cbs,,Nash Bridges Video,[],"Nash Bridges - Skirt Chasers

When a pension dispute forces Joe to rejoin the force, he and Nash team up to track down a nefarious heroin dealer.","['bridges', 'track', 'rejoin', 'nefarious', 'video', 'pension', 'forces', 'team', 'nash', 'heroin', 'skirt', 'joe']"
cbs,,Madam Secretary Video,[],"Madam Secretary - Right of the Boom

Following a shocking event on U.S. soil, Elizabeth rushes to find answers to President Dalton's many questions about how it was able to occur. (TV-14 L, V)","['madam', 'right', 'soil', 'occur', 'rushes', 'video', 'questions', 'v', 'president', 'shocking', 'tv14', 'secretary']"
cbs,,Super Bowl 50 Commercials Video,[],Which CBS Star Should Be At Your Party?,"['star', 'commercials', 'bowl', '50', 'cbs', 'video', 'party', 'super']"
cbs,,Super Bowl 50 Commercials Video,[],Which CBS Star Should Be At Your Party?,"['star', 'commercials', 'bowl', '50', 'cbs', 'video', 'party', 'super']"
cbs,,Touched by an Angel,[],"Touched By An Angel - Show Me The Way To Go Home

Monica takes a job as an assistant to a bitter high school baseball coach to help him come to terms with his impending death. Kevin Dobson guest stars.","['school', 'terms', 'way', 'angel', 'homemonica', 'job', 'touched', 'stars', 'impending', 'kevin', 'takes']"
cbs,,Watch Full Episodes,[],"Life Unexpected - Pilot

After spending her life bouncing from one foster family to another, 15-year-old Lux has decided to become an emancipated minor.","['life', 'unexpected', 'decided', 'family', 'spending', 'emancipated', 'watch', 'lux', 'episodes', 'foster', 'pilotafter', 'minor']"
cbs,,Super Bowl 50 Commercials Video,[],Which CBS Star Should Be At Your Party?,"['star', 'commercials', 'bowl', '50', 'cbs', 'video', 'party', 'super']"
cbs,,404 Page Not Found,[],"404: SORRY, THIS PAGE DOESN'T EXIST

You will shortly be redirected to our Watch page. If you are not automatically re-directed please click here.","['shortly', 'watch', 'existyou', 'click', '404', 'doesnt', 'redirected', 'sorry', 'page', 'automatically']"
cbs,,Watch 2 Broke Girls Full Episodes Online,[],"2 Broke Girls - And The Story Telling Show

Caroline shares her riches-to-rags life story on stage at a storytelling night and captures the attention of a Hollywood studio executive. Meanwhile, Sophie and Oleg search for a surrogate. (TV-14 D, L)","['search', 'storytelling', 'surrogate', 'showcaroline', 'watch', 'girls', 'shares', 'episodes', 'studio', 'broke', 'online', 'telling', 'sophie', 'tv14', 'stage']"
cbs,,- CBS.com,[],"02/20 Trump projected to take S.C. primary, Clinton projected to win Nevada caucuses; Cyclist uses app to make city his canvas Aired 02/20/16 18:30 EST","['cyclist', 'est', 'clinton', 'trump', 'win', 'projected', 'primary', 'nevada', 'uses', 'sc', 'cbscom']"
cbs,,Person Of Interest Video,[],"Person of Interest - DVD Exclusive

Kevin Chapman takes you behind the scenes of the wardrobe department for bonus material available on the Season 2 DVD of Person of Interest.","['takes', 'season', 'material', 'scenes', 'exclusivekevin', 'person', 'department', 'video', 'interest', 'dvd', 'wardrobe']"
cbs,,Big Brother Video,[],"02/20 Trump projected to take S.C. primary, Clinton projected to win Nevada caucuses; Cyclist uses app to make city his canvas Aired 02/20/16 18:30 EST","['cyclist', 'est', 'clinton', 'trump', 'primary', 'big', 'brother', 'projected', 'video', 'win', 'sc', 'uses', 'nevada']"
cbs,,"First Look: Drones, Drugs, And Dating Policies",[],"First Look: Drones, Drugs, And Dating Policies

Elyes Gabel as Walter O'Brien

While Team Scorpion works to stop an influx of drugs being smuggled into the country via drones, Walter gives Happy and Toby an ultimatum on their new relationship.





""Adaption"" (Episode 17, Season 2 of Scorpion)","['smuggled', 'ultimatum', 'look', 'works', 'drugs', 'stop', 'team', 'scorpion', 'toby', 'policies', 'drones', 'dating', 'walter']"
cbs,,The Case Of The Restless Redhead,[],"Perry Mason - The Case Of The Restless Redhead

Attorney Perry Mason's attractive client claims she was chased by a hooded man in a car. Now she's wanted for his murder...and hasn't been too honest about her past arrest as a jewel thief.","['case', 'murderand', 'perry', 'restless', 'masons', 'thief', 'redheadattorney', 'mason', 'past', 'shes', 'redhead', 'wanted']"
cbs,,- CBS.com,[],"02/20 Trump projected to take S.C. primary, Clinton projected to win Nevada caucuses; Cyclist uses app to make city his canvas Aired 02/20/16 18:30 EST","['cyclist', 'est', 'clinton', 'trump', 'win', 'projected', 'primary', 'nevada', 'uses', 'sc', 'cbscom']"
cbs,,GRAMMY Awards News,[],,"['awards', 'grammy']"
cbs,,404 Page Not Found,[],"404: SORRY, THIS PAGE DOESN'T EXIST

You will shortly be redirected to our Watch page. If you are not automatically re-directed please click here.","['shortly', 'watch', 'existyou', 'click', '404', 'doesnt', 'redirected', 'sorry', 'page', 'automatically']"
